pair_id,record_id,question_type,manipulated_axis,axis_ko,axis_guide,target_axis_value,expected_condition,expected_winner,text,response_a_condition_hidden,response_b_condition_hidden,response_a,response_b,judge_status,judge_error,judge_winner,judge_axis_value_a,judge_axis_value_b,judge_evidence_a,judge_evidence_b,judge_rationale,judge_raw,success
s_000149::trace_full::social_orientation::null_same,s_000149,null_same_response,social_orientation,사회적 방향,"도움 요청, 접근, 방어, 철수, 거리두기 같은 대인 방향을 본다.",approach,tie,TIE,친구가 다니는 회사에 새로운 부서가 생겨서 신입사원 공채를 한다고 들어서 지원해보려고. [SEP] 좋은 소식이군요! 친구의 회사는 괜찮은 회사인가요? [SEP] 응. 무엇보다 내가 가장 신뢰하는 친구가 직접 소개해 준 거라서 믿고 지원할 수 있을 것 같아. [SEP] 믿는 친구에게 소개를 받아서 기쁘시겠어요. [SEP] 친구에게 밥이나 한번 사야겠어. [SEP] 친구에게 고마움을 전하려고 하시는군요.,trace_full_copy_1,trace_full_copy_2,"친구가 직접 소개해줬다는 게 정말 큰 힘이 되겠네요. 단순한 기쁨을 넘어서 신뢰할 수 있는 사람이 함께 있다는 확신이 있으니까요. 지원 준비를 하면서 친구에게 감사를 표현하는 것도 좋은 생각이에요. 그 신뢰가 실제 행동으로 이어지는 것, 그게 바로 당신이 지금 느끼는 마음의 힘인 것 같습니다.","친구가 직접 소개해줬다는 게 정말 큰 힘이 되겠네요. 단순한 기쁨을 넘어서 신뢰할 수 있는 사람이 함께 있다는 확신이 있으니까요. 지원 준비를 하면서 친구에게 감사를 표현하는 것도 좋은 생각이에요. 그 신뢰가 실제 행동으로 이어지는 것, 그게 바로 당신이 지금 느끼는 마음의 힘인 것 같습니다.",ok,,TIE,approach,approach,"친구 소개를 큰 힘으로 표현, 신뢰와 확신 강조, 지원 준비 및 감사 표현 권장, 신뢰가 행동으로 이어지는 것 긍정","친구 소개를 큰 힘으로 표현, 신뢰와 확신 강조, 지원 준비 및 감사 표현 권장, 신뢰가 행동으로 이어지는 것 긍정","두 응답이 동일한 내용으로 구성되어 있으며, 모두 동일한 수준의 접근 지향성을 표현합니다. 친구와의 관계 강화, 지원 준비 진행, 감사 표현 등 모두 대인관계에서의 적극적 접근을 나타냅니다.","```json
{
  ""winner"": ""tie"",
  ""axis_value_a"": ""approach"",
  ""axis_value_b"": ""approach"",
  ""evidence_a"": ""친구 소개를 큰 힘으로 표현, 신뢰와 확신 강조, 지원 준비 및 감사 표현 권장, 신뢰가 행동으로 이어지는 것 긍정"",
  ""evidence_b"": ""친구 소개를 큰 힘으로 표현, 신뢰와 확신 강조, 지원 준비 및 감사 표현 권장, 신뢰가 행동으로 이어지는 것 긍정"",
  ""rationale"": ""두 응답이 동일한 내용으로 구성되어 있으며, 모두 동일한 수준의 접근 지향성을 표현합니다. 친구와의 관계 강화, 지원 준비 진행, 감사 표현 등 모두 대인관계에서의 적극적 접근을 나타냅니다.""
}
```",true
s_000149::trace_full::control_state::null_same,s_000149,null_same_response,control_state,통제감 상태,"무력감, 낮은 통제감, 계획 가능성, 주도감 같은 단서를 본다.",mixed,tie,TIE,친구가 다니는 회사에 새로운 부서가 생겨서 신입사원 공채를 한다고 들어서 지원해보려고. [SEP] 좋은 소식이군요! 친구의 회사는 괜찮은 회사인가요? [SEP] 응. 무엇보다 내가 가장 신뢰하는 친구가 직접 소개해 준 거라서 믿고 지원할 수 있을 것 같아. [SEP] 믿는 친구에게 소개를 받아서 기쁘시겠어요. [SEP] 친구에게 밥이나 한번 사야겠어. [SEP] 친구에게 고마움을 전하려고 하시는군요.,trace_full_copy_1,trace_full_copy_2,"친구가 직접 소개해줬다는 게 정말 큰 힘이 되겠네요. 단순한 기쁨을 넘어서 신뢰할 수 있는 사람이 함께 있다는 확신이 있으니까요. 지원 준비를 하면서 친구에게 감사를 표현하는 것도 좋은 생각이에요. 그 신뢰가 실제 행동으로 이어지는 것, 그게 바로 당신이 지금 느끼는 마음의 힘인 것 같습니다.","친구가 직접 소개해줬다는 게 정말 큰 힘이 되겠네요. 단순한 기쁨을 넘어서 신뢰할 수 있는 사람이 함께 있다는 확신이 있으니까요. 지원 준비를 하면서 친구에게 감사를 표현하는 것도 좋은 생각이에요. 그 신뢰가 실제 행동으로 이어지는 것, 그게 바로 당신이 지금 느끼는 마음의 힘인 것 같습니다.",ok,,TIE,mixed,mixed,"큰 힘이 되겠네요 (external support), 확신이 있으니까요 (agency), 실제 행동으로 이어지는 것 (active control)","큰 힘이 되겠네요 (external support), 확신이 있으니까요 (agency), 실제 행동으로 이어지는 것 (active control)",Response A and Response B are identical. Both express mixed control state by combining external support (friend's introduction as source of strength) with internal agency (confide...,"```json
{
  ""winner"": ""tie"",
  ""axis_value_a"": ""mixed"",
  ""axis_value_b"": ""mixed"",
  ""evidence_a"": ""큰 힘이 되겠네요 (external support), 확신이 있으니까요 (agency), 실제 행동으로 이어지는 것 (active control)"",
  ""evidence_b"": ""큰 힘이 되겠네요 (external support), 확신이 있으니까요 (agency), 실제 행동으로 이어지는 것 (active control)"",
  ""rationale"": ""Response A and Response B are identical. Both express mixed control state by combining external support (friend's introduction as source of strength) with internal agency (confidence, active preparation, gratitude expression). Neither response dominates the other on the control_state axis.""
}
```",true
s_000149::trace_full::action_tendency_class::null_same,s_000149,null_same_response,action_tendency_class,행동 경향,"회피, 도움 요청, 문제 해결, 방어, 접근 같은 행동 준비 방향을 본다.",repair,tie,TIE,친구가 다니는 회사에 새로운 부서가 생겨서 신입사원 공채를 한다고 들어서 지원해보려고. [SEP] 좋은 소식이군요! 친구의 회사는 괜찮은 회사인가요? [SEP] 응. 무엇보다 내가 가장 신뢰하는 친구가 직접 소개해 준 거라서 믿고 지원할 수 있을 것 같아. [SEP] 믿는 친구에게 소개를 받아서 기쁘시겠어요. [SEP] 친구에게 밥이나 한번 사야겠어. [SEP] 친구에게 고마움을 전하려고 하시는군요.,trace_full_copy_2,trace_full_copy_1,"친구가 직접 소개해줬다는 게 정말 큰 힘이 되겠네요. 단순한 기쁨을 넘어서 신뢰할 수 있는 사람이 함께 있다는 확신이 있으니까요. 지원 준비를 하면서 친구에게 감사를 표현하는 것도 좋은 생각이에요. 그 신뢰가 실제 행동으로 이어지는 것, 그게 바로 당신이 지금 느끼는 마음의 힘인 것 같습니다.","친구가 직접 소개해줬다는 게 정말 큰 힘이 되겠네요. 단순한 기쁨을 넘어서 신뢰할 수 있는 사람이 함께 있다는 확신이 있으니까요. 지원 준비를 하면서 친구에게 감사를 표현하는 것도 좋은 생각이에요. 그 신뢰가 실제 행동으로 이어지는 것, 그게 바로 당신이 지금 느끼는 마음의 힘인 것 같습니다.",ok,,TIE,repair,repair,"지원 준비를 하면서 친구에게 감사를 표현하는 것도 좋은 생각, 신뢰가 실제 행동으로 이어지는 것","지원 준비를 하면서 친구에게 감사를 표현하는 것도 좋은 생각, 신뢰가 실제 행동으로 이어지는 것",두 응답이 동일한 텍스트이므로 repair 행동 경향을 동등하게 표현합니다. 둘 다 감사 표현과 지원 준비라는 구체적 행동을 통해 관계를 강화하려는 repair 경향을 보입니다.,"```json
{
  ""winner"": ""tie"",
  ""axis_value_a"": ""repair"",
  ""axis_value_b"": ""repair"",
  ""evidence_a"": ""지원 준비를 하면서 친구에게 감사를 표현하는 것도 좋은 생각, 신뢰가 실제 행동으로 이어지는 것"",
  ""evidence_b"": ""지원 준비를 하면서 친구에게 감사를 표현하는 것도 좋은 생각, 신뢰가 실제 행동으로 이어지는 것"",
  ""rationale"": ""두 응답이 동일한 텍스트이므로 repair 행동 경향을 동등하게 표현합니다. 둘 다 감사 표현과 지원 준비라는 구체적 행동을 통해 관계를 강화하려는 repair 경향을 보입니다.""
}
```",true
s_000184::neutralize_target::axis_only_original,s_000184,ablation_axis_original,target,감정이 향하는 대상,"감정이 자기 자신, 타인, 상황, 관계 중 어디를 향하는지 본다.",other,trace_full,A,학교 폭력 가해자들이 강제 전학 가게 됐대. 너무 좋아. [SEP] 학교 폭력 가해자들이 다른 학교로 가게 되어서 기쁘시겠어요. [SEP] 이제까지 당한 걸 생각하면 정말 화나지만 사회 봉사 처분도 같이 받았다니 속이 시원해. [SEP] 나쁜 행동을 한 사람들이 마땅한 벌을 받아 속이 후련하시군요.,trace_full,neutralize_target,"그 아이들이 강제 전학까지 가고 사회 봉사까지 받으니까 정말 속이 시원하겠네요. 지금까지 당해온 것들을 생각하면 분노가 남아있겠지만, 적어도 잘못한 사람들이 마땅한 대가를 치르는 것을 보니 조금은 기분이 나을 거 같아요. 이제 학교에서 그런 일이 다시 일어나지 않기를 바랍니다.","정말 강한 감정이 소용돌이치고 있네요. 지금까지 겪었던 일들이 있어서 그런 마음이 드는 것 같은데, 이렇게 복잡한 감정들을 누군가와 나눌 수 있다면 조금 나아질 수도 있을 것 같습니다. 지금 이 순간의 강렬한 기분들을 충분히 느껴도 괜찮아요.",ok,,A,other,self,"Response A focuses on the perpetrators receiving punishment and consequences for their wrongdoing, directing emotional...","Response B focuses on the user's internal emotional state, processing, and validation of their own feelings rather than...","The target axis value is other, meaning emotion directed toward other people. Response A explicitly evaluates the perpetrators' punishment and behavior, keeping emotional focus on...","```json
{
  ""winner"": ""A"",
  ""axis_value_a"": ""other"",
  ""axis_value_b"": ""self"",
  ""evidence_a"": ""Response A focuses on the perpetrators receiving punishment and consequences for their wrongdoing, directing emotional evaluation toward their actions and fate"",
  ""evidence_b"": ""Response B focuses on the user's internal emotional state, processing, and validation of their own feelings rather than directing emotion toward the perpetrators"",
  ""rationale"": ""The target axis value is other, meaning emotion directed toward other people. Response A explicitly evaluates the perpetrators' punishment and behavior, keeping emotional focus on them. Response B shifts focus inward to the user's emotional experience and processing, making it self-directed rather than other-directed.""
}
```",true
s_000184::neutralize_social_orientation::axis_only_original,s_000184,ablation_axis_original,social_orientation,사회적 방향,"도움 요청, 접근, 방어, 철수, 거리두기 같은 대인 방향을 본다.",approach,trace_full,A,학교 폭력 가해자들이 강제 전학 가게 됐대. 너무 좋아. [SEP] 학교 폭력 가해자들이 다른 학교로 가게 되어서 기쁘시겠어요. [SEP] 이제까지 당한 걸 생각하면 정말 화나지만 사회 봉사 처분도 같이 받았다니 속이 시원해. [SEP] 나쁜 행동을 한 사람들이 마땅한 벌을 받아 속이 후련하시군요.,trace_full,neutralize_social_orientation,"그 아이들이 강제 전학까지 가고 사회 봉사까지 받으니까 정말 속이 시원하겠네요. 지금까지 당해온 것들을 생각하면 분노가 남아있겠지만, 적어도 잘못한 사람들이 마땅한 대가를 치르는 것을 보니 조금은 기분이 나을 거 같아요. 이제 학교에서 그런 일이 다시 일어나지 않기를 바랍니다.",그동안 당한 게 많았을 텐데 이제 그 상황이 끝나가니까 마음이 놓이겠네요. 정당한 처벌이 내려진 것도 있고요. 다만 이 일이 완전히 정리되기까지는 시간이 더 필요할 것 같아요.,ok,,A,approach,withdrawal,"직접 공감하며 상황 재확인, 감정 인정, 미래 바람 표현으로 대화 지속 및 관계 유지 시도","상황 종료와 마음 놓임 강조, 시간 필요성 언급으로 거리두기 및 철수 신호",Response A는 사용자의 감정을 적극 재확인하고 함께 상황을 들여다보며 미래에 대한 바람을 함께 나누는 접근 방향을 보임. Response B는 상황이 끝나가고 마음이 놓인다는 표현과 시간이 더 필요하다는 언급으로 심리적 거리두기와 철수 방향을 나타냄.,"```json
{
  ""winner"": ""A"",
  ""axis_value_a"": ""approach"",
  ""axis_value_b"": ""withdrawal"",
  ""evidence_a"": ""직접 공감하며 상황 재확인, 감정 인정, 미래 바람 표현으로 대화 지속 및 관계 유지 시도"",
  ""evidence_b"": ""상황 종료와 마음 놓임 강조, 시간 필요성 언급으로 거리두기 및 철수 신호"",
  ""rationale"": ""Response A는 사용자의 감정을 적극 재확인하고 함께 상황을 들여다보며 미래에 대한 바람을 함께 나누는 접근 방향을 보임. Response B는 상황이 끝나가고 마음이 놓인다는 표현과 시간이 더 필요하다는 언급으로 심리적 거리두기와 철수 방향을 나타냄.""
}
```",true
s_000184::neutralize_control_state::axis_only_original,s_000184,ablation_axis_original,control_state,통제감 상태,"무력감, 낮은 통제감, 계획 가능성, 주도감 같은 단서를 본다.",mixed,trace_full,B,학교 폭력 가해자들이 강제 전학 가게 됐대. 너무 좋아. [SEP] 학교 폭력 가해자들이 다른 학교로 가게 되어서 기쁘시겠어요. [SEP] 이제까지 당한 걸 생각하면 정말 화나지만 사회 봉사 처분도 같이 받았다니 속이 시원해. [SEP] 나쁜 행동을 한 사람들이 마땅한 벌을 받아 속이 후련하시군요.,neutralize_control_state,trace_full,"그동안 당한 일들이 얼마나 힘들었을지 생각해봐요. 가해자들이 강제 전학을 가고 사회 봉사까지 받게 된 거, 그 자체로 마음이 좀 풀리는 것 같네요. 앞으로 학교가 조금 더 편해질 거라는 생각이 드시나요?","그 아이들이 강제 전학까지 가고 사회 봉사까지 받으니까 정말 속이 시원하겠네요. 지금까지 당해온 것들을 생각하면 분노가 남아있겠지만, 적어도 잘못한 사람들이 마땅한 대가를 치르는 것을 보니 조금은 기분이 나을 거 같아요. 이제 학교에서 그런 일이 다시 일어나지 않기를 바랍니다.",ok,,B,low_control,mixed,Focuses on passive emotional relief from external punishment; asks tentative question about future comfort without asse...,"Acknowledges both lingering anger and satisfaction from consequences; expresses hope for future prevention, balancing u...",Response B better captures mixed control state by explicitly recognizing residual powerlessness (remaining anger from past harm) alongside partial satisfaction from external justi...,"```json
{
  ""winner"": ""B"",
  ""axis_value_a"": ""low_control"",
  ""axis_value_b"": ""mixed"",
  ""evidence_a"": ""Focuses on passive emotional relief from external punishment; asks tentative question about future comfort without asserting agency or control over outcomes"",
  ""evidence_b"": ""Acknowledges both lingering anger and satisfaction from consequences; expresses hope for future prevention, balancing unresolved emotions with some sense of justice and forward-looking agency"",
  ""rationale"": ""Response B better captures mixed control state by explicitly recognizing residual powerlessness (remaining anger from past harm) alongside partial satisfaction from external justice and cautious hope for future prevention. Response A emphasizes passive relief without the tension of mixed emotions, leaning toward low control. Target requires expressing both constraint and some agency.""
}
```",true
s_000184::neutralize_action_tendency_class::axis_only_original,s_000184,ablation_axis_original,action_tendency_class,행동 경향,"회피, 도움 요청, 문제 해결, 방어, 접근 같은 행동 준비 방향을 본다.",seek_support,trace_full,B,학교 폭력 가해자들이 강제 전학 가게 됐대. 너무 좋아. [SEP] 학교 폭력 가해자들이 다른 학교로 가게 되어서 기쁘시겠어요. [SEP] 이제까지 당한 걸 생각하면 정말 화나지만 사회 봉사 처분도 같이 받았다니 속이 시원해. [SEP] 나쁜 행동을 한 사람들이 마땅한 벌을 받아 속이 후련하시군요.,neutralize_action_tendency_class,trace_full,"그 아이들이 강제 전학을 가게 된 거 정말 다행이네요. 그동안 당한 것들을 생각하면 분노가 남아있겠지만, 사회 봉사 처분까지 받으니 마음 한구석이 놓이는 느낌이 드실 것 같아요. 지금 이 복잡한 감정들이 함께 있는 거 자연스러운 거예요.","그 아이들이 강제 전학까지 가고 사회 봉사까지 받으니까 정말 속이 시원하겠네요. 지금까지 당해온 것들을 생각하면 분노가 남아있겠지만, 적어도 잘못한 사람들이 마땅한 대가를 치르는 것을 보니 조금은 기분이 나을 거 같아요. 이제 학교에서 그런 일이 다시 일어나지 않기를 바랍니다.",ok,,TIE,seek_support,seek_support,Validates emotional complexity and normalizes mixed feelings; frames emotions as natural and understandable,Acknowledges remaining anger while affirming relief; expresses hope for future safety at school,"Both responses avoid action tendencies like avoidance, problem-solving, or defense. Response A shows support-seeking through emotional validation and normalization of feelings. Re...","```json
{
  ""winner"": ""tie"",
  ""axis_value_a"": ""seek_support"",
  ""axis_value_b"": ""seek_support"",
  ""evidence_a"": ""Validates emotional complexity and normalizes mixed feelings; frames emotions as natural and understandable"",
  ""evidence_b"": ""Acknowledges remaining anger while affirming relief; expresses hope for future safety at school"",
  ""rationale"": ""Both responses avoid action tendencies like avoidance, problem-solving, or defense. Response A shows support-seeking through emotional validation and normalization of feelings. Response B shows support-seeking through acknowledgment and shared understanding of the situation. Neither response strongly directs toward external support-seeking (asking for help, seeking others' assistance). Both equally express the target axis through emotional co-regulation and understanding rather than explicit support-seeking behavior.""
}
```",false
s_000184::perturb_target::axis_only_perturbed,s_000184,perturbation_axis_shift,target,감정이 향하는 대상,"감정이 자기 자신, 타인, 상황, 관계 중 어디를 향하는지 본다.",self,perturb_target,A,학교 폭력 가해자들이 강제 전학 가게 됐대. 너무 좋아. [SEP] 학교 폭력 가해자들이 다른 학교로 가게 되어서 기쁘시겠어요. [SEP] 이제까지 당한 걸 생각하면 정말 화나지만 사회 봉사 처분도 같이 받았다니 속이 시원해. [SEP] 나쁜 행동을 한 사람들이 마땅한 벌을 받아 속이 후련하시군요.,perturb_target,trace_full,"그 일로 인해 당신이 얼마나 힘들었는지 생각하면, 지금의 마음이 충분히 이해가 돼요. 다만 이 과정에서 당신 자신이 너무 많이 상처받지 않았으면 좋겠어요. 이제 조금은 마음이 놓이겠지만, 앞으로는 당신이 다시 일어설 수 있도록 자신을 챙기는 게 가장 중요할 것 같아요.","그 아이들이 강제 전학까지 가고 사회 봉사까지 받으니까 정말 속이 시원하겠네요. 지금까지 당해온 것들을 생각하면 분노가 남아있겠지만, 적어도 잘못한 사람들이 마땅한 대가를 치르는 것을 보니 조금은 기분이 나을 거 같아요. 이제 학교에서 그런 일이 다시 일어나지 않기를 바랍니다.",ok,,A,self,situation/others,"당신이 얼마나 힘들었는지, 당신이 상처받지 않았으면, 당신이 다시 일어설 수 있도록 당신을 챙기는 것","그 아이들이 강제 전학 가고 사회 봉사 받으니 속이 시원하겠네요, 잘못한 사람들이 마땅한 대가를 치르는 것","Response A consistently directs emotional focus toward the user's own wellbeing, recovery, and self-care (당신 자신, 자신을 챙기기). Response B focuses the emotion on the perpetrators' puni...","```json
{
  ""winner"": ""A"",
  ""axis_value_a"": ""self"",
  ""axis_value_b"": ""situation/others"",
  ""evidence_a"": ""당신이 얼마나 힘들었는지, 당신이 상처받지 않았으면, 당신이 다시 일어설 수 있도록 당신을 챙기는 것"",
  ""evidence_b"": ""그 아이들이 강제 전학 가고 사회 봉사 받으니 속이 시원하겠네요, 잘못한 사람들이 마땅한 대가를 치르는 것"",
  ""rationale"": ""Response A consistently directs emotional focus toward the user's own wellbeing, recovery, and self-care (당신 자신, 자신을 챙기기). Response B focuses the emotion on the perpetrators' punishment and the situation itself (그 아이들, 잘못한 사람들이 대가를 치르는 것). A more strongly expresses the target axis value of self-directed emotion.""
}
```",true
s_000184::perturb_social_orientation::axis_only_perturbed,s_000184,perturbation_axis_shift,social_orientation,사회적 방향,"도움 요청, 접근, 방어, 철수, 거리두기 같은 대인 방향을 본다.",defend,perturb_social_orientation,B,학교 폭력 가해자들이 강제 전학 가게 됐대. 너무 좋아. [SEP] 학교 폭력 가해자들이 다른 학교로 가게 되어서 기쁘시겠어요. [SEP] 이제까지 당한 걸 생각하면 정말 화나지만 사회 봉사 처분도 같이 받았다니 속이 시원해. [SEP] 나쁜 행동을 한 사람들이 마땅한 벌을 받아 속이 후련하시군요.,trace_full,perturb_social_orientation,"그 아이들이 강제 전학까지 가고 사회 봉사까지 받으니까 정말 속이 시원하겠네요. 지금까지 당해온 것들을 생각하면 분노가 남아있겠지만, 적어도 잘못한 사람들이 마땅한 대가를 치르는 것을 보니 조금은 기분이 나을 거 같아요. 이제 학교에서 그런 일이 다시 일어나지 않기를 바랍니다.","그 아이들이 강제 전학을 가게 되니까 정말 속이 시원하겠네요. 지금까지 당해온 것들을 생각하면 분노가 남아있겠지만, 이제 그들이 받은 처벌을 보면서 최소한 정의가 이루어졌다는 걸 느낄 수 있을 거예요. 앞으로는 학교에서 좀 더 안전해질 거라는 생각이 드니까 다행이네요.",ok,,TIE,defend,defend,"속이 시원하겠네요, 마땅한 대가를 치르는 것, 학교에서 그런 일이 다시 일어나지 않기를 바랍니다","속이 시원하겠네요, 정의가 이루어졌다는 걸 느낄 수 있을 거예요, 학교에서 좀 더 안전해질 거라는 생각",Both responses equally express defensive social orientation by validating the user's satisfaction with punishment of wrongdoers and expressing hope for future protection/safety of...,"```json
{
  ""winner"": ""tie"",
  ""axis_value_a"": ""defend"",
  ""axis_value_b"": ""defend"",
  ""evidence_a"": ""속이 시원하겠네요, 마땅한 대가를 치르는 것, 학교에서 그런 일이 다시 일어나지 않기를 바랍니다"",
  ""evidence_b"": ""속이 시원하겠네요, 정의가 이루어졌다는 걸 느낄 수 있을 거예요, 학교에서 좀 더 안전해질 거라는 생각"",
  ""rationale"": ""Both responses equally express defensive social orientation by validating the user's satisfaction with punishment of wrongdoers and expressing hope for future protection/safety of the school community. Both acknowledge past harm while affirming that justice was served and future harm will be prevented. The defensive stance (protecting oneself and one's community from harm) is equally present in both.""
}
```",false
s_000184::perturb_control_state::axis_only_perturbed,s_000184,perturbation_axis_shift,control_state,통제감 상태,"무력감, 낮은 통제감, 계획 가능성, 주도감 같은 단서를 본다.",low,perturb_control_state,B,학교 폭력 가해자들이 강제 전학 가게 됐대. 너무 좋아. [SEP] 학교 폭력 가해자들이 다른 학교로 가게 되어서 기쁘시겠어요. [SEP] 이제까지 당한 걸 생각하면 정말 화나지만 사회 봉사 처분도 같이 받았다니 속이 시원해. [SEP] 나쁜 행동을 한 사람들이 마땅한 벌을 받아 속이 후련하시군요.,trace_full,perturb_control_state,"그 아이들이 강제 전학까지 가고 사회 봉사까지 받으니까 정말 속이 시원하겠네요. 지금까지 당해온 것들을 생각하면 분노가 남아있겠지만, 적어도 잘못한 사람들이 마땅한 대가를 치르는 것을 보니 조금은 기분이 나을 거 같아요. 이제 학교에서 그런 일이 다시 일어나지 않기를 바랍니다.","가해자들이 전학을 가게 된 건 맞지만, 그렇다고 지금까지의 상처가 사라지는 건 아니라서 마음이 복잡하네요. 처벌을 받았다는 것만으로는 뭔가 부족한 기분이 들고, 앞으로 어떻게 학교생활을 해야 할지 막막한 마음이 크네요. 지금 이 감정들이 자연스러운 거예요. 시간이 필요할 것 같아요.",ok,,B,moderate,low,"expresses satisfaction with punishment outcome, expects improvement in mood, hopes for future prevention - suggests som...","emphasizes wounds not disappearing, punishment feels insufficient, expresses confusion about future school life, descri...","Response B more strongly expresses low control_state through explicit markers of powerlessness: unresolved emotional wounds, inadequacy of external solutions, and uncertainty abou...","```json
{
  ""winner"": ""B"",
  ""axis_value_a"": ""moderate"",
  ""axis_value_b"": ""low"",
  ""evidence_a"": ""expresses satisfaction with punishment outcome, expects improvement in mood, hopes for future prevention - suggests some sense of resolution and agency"",
  ""evidence_b"": ""emphasizes wounds not disappearing, punishment feels insufficient, expresses confusion about future school life, describes overwhelming uncertainty - conveys helplessness and lack of control over emotional recovery"",
  ""rationale"": ""Response B more strongly expresses low control_state through explicit markers of powerlessness: unresolved emotional wounds, inadequacy of external solutions, and uncertainty about navigating future situations. Response A acknowledges lingering anger but frames the punishment as providing some relief and closure, suggesting moderate rather than low control. The target axis seeks low control/helplessness, which B demonstrates more clearly.""
}
```",true
s_000184::perturb_action_tendency_class::axis_only_perturbed,s_000184,perturbation_axis_shift,action_tendency_class,행동 경향,"회피, 도움 요청, 문제 해결, 방어, 접근 같은 행동 준비 방향을 본다.",defend,perturb_action_tendency_class,B,학교 폭력 가해자들이 강제 전학 가게 됐대. 너무 좋아. [SEP] 학교 폭력 가해자들이 다른 학교로 가게 되어서 기쁘시겠어요. [SEP] 이제까지 당한 걸 생각하면 정말 화나지만 사회 봉사 처분도 같이 받았다니 속이 시원해. [SEP] 나쁜 행동을 한 사람들이 마땅한 벌을 받아 속이 후련하시군요.,trace_full,perturb_action_tendency_class,"그 아이들이 강제 전학까지 가고 사회 봉사까지 받으니까 정말 속이 시원하겠네요. 지금까지 당해온 것들을 생각하면 분노가 남아있겠지만, 적어도 잘못한 사람들이 마땅한 대가를 치르는 것을 보니 조금은 기분이 나을 거 같아요. 이제 학교에서 그런 일이 다시 일어나지 않기를 바랍니다.",그 아이들이 결국 책임을 지게 된 거네요. 지금까지 당해온 것들이 있었으니까 이 정도 결과가 나온 게 맞다고 생각하실 수 있겠어요. 사회 봉사까지 받게 된 만큼 이제는 자신들의 행동이 어떤 결과를 초래하는지 깨달을 기회가 생긴 거고요. 앞으로 학교 생활이 좀 더 나아질 것 같으니 다행입니다.,ok,,TIE,defend,defend,"속이 시원하겠네요, 잘못한 사람들이 마땅한 대가를 치르는 것을 보니, 그런 일이 다시 일어나지 않기를 바랍니다","책임을 지게 된 거네요, 이 정도 결과가 나온 게 맞다고 생각하실 수 있겠어요, 앞으로 학교 생활이 좀 더 나아질 것 같으니",Both responses express defend action tendency by validating the punitive outcome and affirming that justice was served. Response A emphasizes satisfaction with consequences and ho...,"```json
{
  ""winner"": ""tie"",
  ""axis_value_a"": ""defend"",
  ""axis_value_b"": ""defend"",
  ""evidence_a"": ""속이 시원하겠네요, 잘못한 사람들이 마땅한 대가를 치르는 것을 보니, 그런 일이 다시 일어나지 않기를 바랍니다"",
  ""evidence_b"": ""책임을 지게 된 거네요, 이 정도 결과가 나온 게 맞다고 생각하실 수 있겠어요, 앞으로 학교 생활이 좀 더 나아질 것 같으니"",
  ""rationale"": ""Both responses express defend action tendency by validating the punitive outcome and affirming that justice was served. Response A emphasizes satisfaction with consequences and hope for prevention. Response B emphasizes accountability and future improvement. Both equally support the defensive stance of affirming appropriate punishment and protection of the school environment. No meaningful difference in defend expression intensity.""
}
```",false
s_000184::trace_full::target::null_same,s_000184,null_same_response,target,감정이 향하는 대상,"감정이 자기 자신, 타인, 상황, 관계 중 어디를 향하는지 본다.",other,tie,TIE,학교 폭력 가해자들이 강제 전학 가게 됐대. 너무 좋아. [SEP] 학교 폭력 가해자들이 다른 학교로 가게 되어서 기쁘시겠어요. [SEP] 이제까지 당한 걸 생각하면 정말 화나지만 사회 봉사 처분도 같이 받았다니 속이 시원해. [SEP] 나쁜 행동을 한 사람들이 마땅한 벌을 받아 속이 후련하시군요.,trace_full_copy_1,trace_full_copy_2,"그 아이들이 강제 전학까지 가고 사회 봉사까지 받으니까 정말 속이 시원하겠네요. 지금까지 당해온 것들을 생각하면 분노가 남아있겠지만, 적어도 잘못한 사람들이 마땅한 대가를 치르는 것을 보니 조금은 기분이 나을 거 같아요. 이제 학교에서 그런 일이 다시 일어나지 않기를 바랍니다.","그 아이들이 강제 전학까지 가고 사회 봉사까지 받으니까 정말 속이 시원하겠네요. 지금까지 당해온 것들을 생각하면 분노가 남아있겠지만, 적어도 잘못한 사람들이 마땅한 대가를 치르는 것을 보니 조금은 기분이 나을 거 같아요. 이제 학교에서 그런 일이 다시 일어나지 않기를 바랍니다.",ok,,TIE,other,other,"감정이 가해자들에게 향함: 강제 전학, 사회 봉사, 잘못한 사람들이 대가를 치르는 것에 대한 언급","감정이 가해자들에게 향함: 강제 전학, 사회 봉사, 잘못한 사람들이 대가를 치르는 것에 대한 언급",두 응답이 동일한 텍스트이므로 감정의 대상(target)이 동일하게 타인(가해자들)을 향하고 있음. 동등한 수준의 other 축 표현,"```json
{
  ""winner"": ""tie"",
  ""axis_value_a"": ""other"",
  ""axis_value_b"": ""other"",
  ""evidence_a"": ""감정이 가해자들에게 향함: 강제 전학, 사회 봉사, 잘못한 사람들이 대가를 치르는 것에 대한 언급"",
  ""evidence_b"": ""감정이 가해자들에게 향함: 강제 전학, 사회 봉사, 잘못한 사람들이 대가를 치르는 것에 대한 언급"",
  ""rationale"": ""두 응답이 동일한 텍스트이므로 감정의 대상(target)이 동일하게 타인(가해자들)을 향하고 있음. 동등한 수준의 other 축 표현""
}
```",true
