pair_id,record_id,question_type,manipulated_axis,axis_ko,axis_guide,target_axis_value,expected_condition,expected_winner,text,response_a_condition_hidden,response_b_condition_hidden,response_a,response_b,judge_status,judge_error,judge_winner,judge_axis_value_a,judge_axis_value_b,judge_evidence_a,judge_evidence_b,judge_rationale,judge_raw,success
s_000109::ablate_social_orientation::axis_only_original,s_000109,ablation_axis_original,social_orientation,사회적 방향,"도움 요청, 접근, 방어, 철수, 거리두기 같은 대인 방향을 본다.",defend,trace_full,B,집에서 아들하고 대화하면 자기주장만 앞세우고 아버지에 대한 배려가 없어서 화가 나. [SEP] 아들의 태도에 불만이 있으시군요. [SEP] 나는 꼰대라고 생각을 안 하는데 아들은 나와 생각이 달라도 너무 다른 것 같아. [SEP] 아들의 생각은 물어보셨나요?,ablate_social_orientation,trace_full,"아들과의 대화에서 배려가 부족해 화가 난다는 점, 정말 이해가 갑니다. 아들의 태도가 당신의 권위와 존중을 무시하는 것처럼 느껴지면, 그 감정은 당연히 방어적일 수 있어요. 그럴 때는 아들에게 직접 그 감정을 전달하고, 왜 그런 행동이 받아들여지지 않는지 명확히 설명하는 것이 중요합니다.","아들의 자기 주장만 앞세우고 배려가 없다는 점이 정말 화가 납니다. 그런 태도는 존중을 무시하는 것처럼 느껴져 속상합니다. 이런 행동은 받아들일 수 없으며, 지금 당장 바로잡아야 할 필요가 있습니다.",ok,,B,defend (moderate),defend (strong),"Validates feeling defensive, suggests explaining why behavior is unacceptable, frames as need for clarification rather...","Strongly affirms the father's defensive stance, emphasizes unacceptability of son's behavior, calls for immediate corre...","Response B more strongly expresses the defend axis by reinforcing the father's defensive position, validating his need to correct and establish boundaries, and emphasizing immedia...","```json
{
  ""winner"": ""B"",
  ""axis_value_a"": ""defend (moderate)"",
  ""axis_value_b"": ""defend (strong)"",
  ""evidence_a"": ""Validates feeling defensive, suggests explaining why behavior is unacceptable, frames as need for clarification rather than confrontation"",
  ""evidence_b"": ""Strongly affirms the father's defensive stance, emphasizes unacceptability of son's behavior, calls for immediate correction without compromise"",
  ""rationale"": ""Response B more strongly expresses the defend axis by reinforcing the father's defensive position, validating his need to correct and establish boundaries, and emphasizing immediate action. Response A acknowledges defensiveness but pivots toward dialogue and explanation, which softens the defensive orientation toward a more collaborative approach.""
}
```",true
s_000109::ablate_control_state::axis_only_original,s_000109,ablation_axis_original,control_state,통제감 상태,"무력감, 낮은 통제감, 계획 가능성, 주도감 같은 단서를 본다.",mixed,trace_full,B,집에서 아들하고 대화하면 자기주장만 앞세우고 아버지에 대한 배려가 없어서 화가 나. [SEP] 아들의 태도에 불만이 있으시군요. [SEP] 나는 꼰대라고 생각을 안 하는데 아들은 나와 생각이 달라도 너무 다른 것 같아. [SEP] 아들의 생각은 물어보셨나요?,ablate_control_state,trace_full,아들의 태도 때문에 화가 난 건 이해가 가요. 자기 주장만 앞세우고 배려가 부족한 모습이 정말 실망스럽겠어요. 이런 상황에서 당신이 느끼는 불편함과 분노는 충분히 정당한 것 같아요.,"아들의 자기 주장만 앞세우고 배려가 없다는 점이 정말 화가 납니다. 그런 태도는 존중을 무시하는 것처럼 느껴져 속상합니다. 이런 행동은 받아들일 수 없으며, 지금 당장 바로잡아야 할 필요가 있습니다.",ok,,A,mixed,low,validates feelings while implicitly suggesting reflection through earlier question about asking son's thoughts; acknowl...,emphasizes powerlessness and urgency (must correct immediately); frames situation as unacceptable without agency or pla...,"Response A expresses mixed control by validating the parent's emotional state while maintaining openness to dialogue and understanding, aligning with the conversational context th...","```json
{
  ""winner"": ""A"",
  ""axis_value_a"": ""mixed"",
  ""axis_value_b"": ""low"",
  ""evidence_a"": ""validates feelings while implicitly suggesting reflection through earlier question about asking son's thoughts; acknowledges emotion without prescribing immediate action"",
  ""evidence_b"": ""emphasizes powerlessness and urgency (must correct immediately); frames situation as unacceptable without agency or planning pathway"",
  ""rationale"": ""Response A expresses mixed control by validating the parent's emotional state while maintaining openness to dialogue and understanding, aligning with the conversational context that questioned whether the son's perspective was sought. Response B expresses low control by emphasizing the unacceptability of the situation and demanding immediate correction, suggesting helplessness and reactive frustration rather than mixed agency. Target axis value is mixed, making A the stronger match.""
}
```",false
s_000109::ablate_action_tendency_class::axis_only_original,s_000109,ablation_axis_original,action_tendency_class,행동 경향,"회피, 도움 요청, 문제 해결, 방어, 접근 같은 행동 준비 방향을 본다.",confront,trace_full,B,집에서 아들하고 대화하면 자기주장만 앞세우고 아버지에 대한 배려가 없어서 화가 나. [SEP] 아들의 태도에 불만이 있으시군요. [SEP] 나는 꼰대라고 생각을 안 하는데 아들은 나와 생각이 달라도 너무 다른 것 같아. [SEP] 아들의 생각은 물어보셨나요?,ablate_action_tendency_class,trace_full,"아버지로서 존중받지 못한다는 느낌이 들면 정말 화가 많이 나죠.  
아들이 자신의 의견만 내세우고 배려를 보이지 않는 건 실망스러운 일이에요.  
이런 상황에서 어떻게 대화를 이어가야 할지 고민이 되시겠어요.","아들의 자기 주장만 앞세우고 배려가 없다는 점이 정말 화가 납니다. 그런 태도는 존중을 무시하는 것처럼 느껴져 속상합니다. 이런 행동은 받아들일 수 없으며, 지금 당장 바로잡아야 할 필요가 있습니다.",ok,,B,avoidance/indirect_approach,confront,"suggests wondering how to continue conversation, frames situation as dilemma requiring thought rather than direct action","states behavior is unacceptable, emphasizes need for immediate correction, uses direct language about what must change","Response B expresses stronger confrontation tendency by directly stating the behavior cannot be accepted and must be corrected immediately. Response A takes a more reflective, ind...","```json
{
  ""winner"": ""B"",
  ""axis_value_a"": ""avoidance/indirect_approach"",
  ""axis_value_b"": ""confront"",
  ""evidence_a"": ""suggests wondering how to continue conversation, frames situation as dilemma requiring thought rather than direct action"",
  ""evidence_b"": ""states behavior is unacceptable, emphasizes need for immediate correction, uses direct language about what must change"",
  ""rationale"": ""Response B expresses stronger confrontation tendency by directly stating the behavior cannot be accepted and must be corrected immediately. Response A takes a more reflective, indirect approach focused on understanding the difficulty rather than addressing the issue head-on.""
}
```",true
s_000109::perturb_target::axis_only_perturbed,s_000109,perturbation_axis_shift,target,감정이 향하는 대상,"감정이 자기 자신, 타인, 상황, 관계 중 어디를 향하는지 본다.",self,perturb_target,A,집에서 아들하고 대화하면 자기주장만 앞세우고 아버지에 대한 배려가 없어서 화가 나. [SEP] 아들의 태도에 불만이 있으시군요. [SEP] 나는 꼰대라고 생각을 안 하는데 아들은 나와 생각이 달라도 너무 다른 것 같아. [SEP] 아들의 생각은 물어보셨나요?,perturb_target,trace_full,"아들과의 대화에서 느끼는 그 불편함과 분노, 권위와 존중이 침해된 느낌이 정말 마음 아프다.  
당신이 느끼는 정당성을 지키려는 강한 의지가 느껴져서, 그 감정이 무시받지 않았으면 좋겠다.  
아들의 태도를 바로잡으려는 당신의 결심이 분명히 드러나네요.","아들의 자기 주장만 앞세우고 배려가 없다는 점이 정말 화가 납니다. 그런 태도는 존중을 무시하는 것처럼 느껴져 속상합니다. 이런 행동은 받아들일 수 없으며, 지금 당장 바로잡아야 할 필요가 있습니다.",ok,,A,self,self,"당신이 느끼는 정당성, 당신의 결심, 당신의 감정이 무시받지 않았으면 좋겠다 - 화자 자신의 내적 상태와 심리에 초점","아들의 태도 비판, 행동 평가, 바로잡아야 할 필요 - 아들의 행동과 상황 개선에 초점","A는 화자 자신의 감정(불편함, 분노, 정당성 침해 느낌)과 내적 욕구(감정이 무시받지 않기를 바람)에 집중하며 self를 향한 감정을 더 강하게 표현. B는 아들의 태도 비판과 상황 개선(바로잡기)에 더 초점을 맞춰 상황(situation)을 향한 감정이 더 강함.","```json
{
  ""winner"": ""A"",
  ""axis_value_a"": ""self"",
  ""axis_value_b"": ""self"",
  ""evidence_a"": ""당신이 느끼는 정당성, 당신의 결심, 당신의 감정이 무시받지 않았으면 좋겠다 - 화자 자신의 내적 상태와 심리에 초점"",
  ""evidence_b"": ""아들의 태도 비판, 행동 평가, 바로잡아야 할 필요 - 아들의 행동과 상황 개선에 초점"",
  ""rationale"": ""A는 화자 자신의 감정(불편함, 분노, 정당성 침해 느낌)과 내적 욕구(감정이 무시받지 않기를 바람)에 집중하며 self를 향한 감정을 더 강하게 표현. B는 아들의 태도 비판과 상황 개선(바로잡기)에 더 초점을 맞춰 상황(situation)을 향한 감정이 더 강함.""
}
```",true
s_000109::perturb_social_orientation::axis_only_perturbed,s_000109,perturbation_axis_shift,social_orientation,사회적 방향,"도움 요청, 접근, 방어, 철수, 거리두기 같은 대인 방향을 본다.",approach,perturb_social_orientation,B,집에서 아들하고 대화하면 자기주장만 앞세우고 아버지에 대한 배려가 없어서 화가 나. [SEP] 아들의 태도에 불만이 있으시군요. [SEP] 나는 꼰대라고 생각을 안 하는데 아들은 나와 생각이 달라도 너무 다른 것 같아. [SEP] 아들의 생각은 물어보셨나요?,trace_full,perturb_social_orientation,"아들의 자기 주장만 앞세우고 배려가 없다는 점이 정말 화가 납니다. 그런 태도는 존중을 무시하는 것처럼 느껴져 속상합니다. 이런 행동은 받아들일 수 없으며, 지금 당장 바로잡아야 할 필요가 있습니다.",아들께서 아버지에 대한 배려 없이 자기 주장을 앞세우는 모습이 정말 화가 나셨겠어요. 그런 태도는 가정 안에서 존중과 신뢰를 흔드는 것 같아 마음이 무겁습니다. 서로의 입장을 솔직히 나누며 존중을 바탕으로 대화를 시도해 보는 건 어떨까요?,ok,,B,withdrawal,approach,Emphasizes unacceptability and need for immediate correction without engaging with the son's perspective or seeking dia...,"Suggests attempting conversation based on mutual understanding and respect, proposing direct engagement between father...",Response A expresses withdrawal by rejecting the son's behavior and demanding change without interpersonal engagement. Response B expresses approach by recommending honest dialogu...,"```json
{
  ""winner"": ""B"",
  ""axis_value_a"": ""withdrawal"",
  ""axis_value_b"": ""approach"",
  ""evidence_a"": ""Emphasizes unacceptability and need for immediate correction without engaging with the son's perspective or seeking dialogue"",
  ""evidence_b"": ""Suggests attempting conversation based on mutual understanding and respect, proposing direct engagement between father and son"",
  ""rationale"": ""Response A expresses withdrawal by rejecting the son's behavior and demanding change without interpersonal engagement. Response B expresses approach by recommending honest dialogue and mutual respect-based communication, which aligns with the target approach orientation toward social connection and understanding.""
}
```",true
s_000109::perturb_control_state::axis_only_perturbed,s_000109,perturbation_axis_shift,control_state,통제감 상태,"무력감, 낮은 통제감, 계획 가능성, 주도감 같은 단서를 본다.",low,perturb_control_state,B,집에서 아들하고 대화하면 자기주장만 앞세우고 아버지에 대한 배려가 없어서 화가 나. [SEP] 아들의 태도에 불만이 있으시군요. [SEP] 나는 꼰대라고 생각을 안 하는데 아들은 나와 생각이 달라도 너무 다른 것 같아. [SEP] 아들의 생각은 물어보셨나요?,trace_full,perturb_control_state,"아들의 자기 주장만 앞세우고 배려가 없다는 점이 정말 화가 납니다. 그런 태도는 존중을 무시하는 것처럼 느껴져 속상합니다. 이런 행동은 받아들일 수 없으며, 지금 당장 바로잡아야 할 필요가 있습니다.","아들이 자기 주장만 앞세우고 아버지에 대한 배려가 없다는 게 정말 화가 난다. 네가 느끼는 분노는 충분히 이해돼. 그런 상황에서는 네가 원하는 바를 명확히 전달하고, 그가 왜 그렇게 행동했는지 직접 물어보는 것이 가장 효과적이야.",ok,,B,low,moderate,"emphasizes inability to accept behavior, need for immediate correction, focuses on what cannot be changed rather than a...","suggests concrete actions like clearly communicating desires and directly asking son about his behavior, implies agency...","Response A expresses helplessness and low control by stating the behavior is unacceptable and must be corrected immediately without offering means of influence. Response B, while...","```json
{
  ""winner"": ""B"",
  ""axis_value_a"": ""low"",
  ""axis_value_b"": ""moderate"",
  ""evidence_a"": ""emphasizes inability to accept behavior, need for immediate correction, focuses on what cannot be changed rather than actionable steps"",
  ""evidence_b"": ""suggests concrete actions like clearly communicating desires and directly asking son about his behavior, implies agency through dialogue and understanding"",
  ""rationale"": ""Response A expresses helplessness and low control by stating the behavior is unacceptable and must be corrected immediately without offering means of influence. Response B, while acknowledging the anger, provides specific actionable strategies (communicate clearly, ask directly) that suggest the person has agency and control over the situation through dialogue. B shows higher control_state by offering pathways to influence the outcome.""
}
```",true
s_000109::perturb_action_tendency_class::axis_only_perturbed,s_000109,perturbation_axis_shift,action_tendency_class,행동 경향,"회피, 도움 요청, 문제 해결, 방어, 접근 같은 행동 준비 방향을 본다.",withdraw,perturb_action_tendency_class,B,집에서 아들하고 대화하면 자기주장만 앞세우고 아버지에 대한 배려가 없어서 화가 나. [SEP] 아들의 태도에 불만이 있으시군요. [SEP] 나는 꼰대라고 생각을 안 하는데 아들은 나와 생각이 달라도 너무 다른 것 같아. [SEP] 아들의 생각은 물어보셨나요?,trace_full,perturb_action_tendency_class,"아들의 자기 주장만 앞세우고 배려가 없다는 점이 정말 화가 납니다. 그런 태도는 존중을 무시하는 것처럼 느껴져 속상합니다. 이런 행동은 받아들일 수 없으며, 지금 당장 바로잡아야 할 필요가 있습니다.",아버님이 존중받지 못한다고 느끼는 건 정말 속상한 일입니다. 아들의 태도로 인해 당신의 정당성이 무시당했다고 느끼시는 것 같아요. 지금은 잠시 거리를 두고 마음을 가다듬는 것이 도움이 될 수 있을 것 같습니다.,ok,,B,defense/confrontation,withdraw,"emphasizes need to correct behavior immediately, frames attitude as unacceptable, focuses on confronting the issue dire...","suggests taking distance and composing oneself, recommends stepping back from the situation temporarily",Response A expresses defensive and confrontational action tendencies by emphasizing immediate correction and rejection of the behavior. Response B clearly expresses withdrawal by...,"```json
{
  ""winner"": ""B"",
  ""axis_value_a"": ""defense/confrontation"",
  ""axis_value_b"": ""withdraw"",
  ""evidence_a"": ""emphasizes need to correct behavior immediately, frames attitude as unacceptable, focuses on confronting the issue directly"",
  ""evidence_b"": ""suggests taking distance and composing oneself, recommends stepping back from the situation temporarily"",
  ""rationale"": ""Response A expresses defensive and confrontational action tendencies by emphasizing immediate correction and rejection of the behavior. Response B clearly expresses withdrawal by recommending distance and emotional regulation, which aligns with the target withdraw axis value.""
}
```",true
s_000109::trace_full::target::null_same,s_000109,null_same_response,target,감정이 향하는 대상,"감정이 자기 자신, 타인, 상황, 관계 중 어디를 향하는지 본다.",other,tie,TIE,집에서 아들하고 대화하면 자기주장만 앞세우고 아버지에 대한 배려가 없어서 화가 나. [SEP] 아들의 태도에 불만이 있으시군요. [SEP] 나는 꼰대라고 생각을 안 하는데 아들은 나와 생각이 달라도 너무 다른 것 같아. [SEP] 아들의 생각은 물어보셨나요?,trace_full_copy_2,trace_full_copy_1,"아들의 자기 주장만 앞세우고 배려가 없다는 점이 정말 화가 납니다. 그런 태도는 존중을 무시하는 것처럼 느껴져 속상합니다. 이런 행동은 받아들일 수 없으며, 지금 당장 바로잡아야 할 필요가 있습니다.","아들의 자기 주장만 앞세우고 배려가 없다는 점이 정말 화가 납니다. 그런 태도는 존중을 무시하는 것처럼 느껴져 속상합니다. 이런 행동은 받아들일 수 없으며, 지금 당장 바로잡아야 할 필요가 있습니다.",ok,,TIE,other,other,Focuses on the son's self-assertion and lack of consideration; describes the son's attitude as disrespectful and unacce...,Focuses on the son's self-assertion and lack of consideration; describes the son's attitude as disrespectful and unacce...,"Both responses are identical in content and structure. Both direct emotion toward the son (other) by criticizing his behavior, attitude, and lack of consideration. Neither respons...","```json
{
  ""winner"": ""tie"",
  ""axis_value_a"": ""other"",
  ""axis_value_b"": ""other"",
  ""evidence_a"": ""Focuses on the son's self-assertion and lack of consideration; describes the son's attitude as disrespectful and unacceptable"",
  ""evidence_b"": ""Focuses on the son's self-assertion and lack of consideration; describes the son's attitude as disrespectful and unacceptable"",
  ""rationale"": ""Both responses are identical in content and structure. Both direct emotion toward the son (other) by criticizing his behavior, attitude, and lack of consideration. Neither response differs in targeting the emotion axis.""
}
```",true
s_000109::trace_full::social_orientation::null_same,s_000109,null_same_response,social_orientation,사회적 방향,"도움 요청, 접근, 방어, 철수, 거리두기 같은 대인 방향을 본다.",defend,tie,TIE,집에서 아들하고 대화하면 자기주장만 앞세우고 아버지에 대한 배려가 없어서 화가 나. [SEP] 아들의 태도에 불만이 있으시군요. [SEP] 나는 꼰대라고 생각을 안 하는데 아들은 나와 생각이 달라도 너무 다른 것 같아. [SEP] 아들의 생각은 물어보셨나요?,trace_full_copy_1,trace_full_copy_2,"아들의 자기 주장만 앞세우고 배려가 없다는 점이 정말 화가 납니다. 그런 태도는 존중을 무시하는 것처럼 느껴져 속상합니다. 이런 행동은 받아들일 수 없으며, 지금 당장 바로잡아야 할 필요가 있습니다.","아들의 자기 주장만 앞세우고 배려가 없다는 점이 정말 화가 납니다. 그런 태도는 존중을 무시하는 것처럼 느껴져 속상합니다. 이런 행동은 받아들일 수 없으며, 지금 당장 바로잡아야 할 필요가 있습니다.",ok,,TIE,defend,defend,"Validates user's frustration, emphasizes unacceptability of son's behavior, calls for immediate correction","Validates user's frustration, emphasizes unacceptability of son's behavior, calls for immediate correction","Both responses are identical. Each strongly expresses defensive social orientation by validating the parent's position, rejecting the son's attitude as unacceptable, and advocatin...","```json
{
  ""winner"": ""tie"",
  ""axis_value_a"": ""defend"",
  ""axis_value_b"": ""defend"",
  ""evidence_a"": ""Validates user's frustration, emphasizes unacceptability of son's behavior, calls for immediate correction"",
  ""evidence_b"": ""Validates user's frustration, emphasizes unacceptability of son's behavior, calls for immediate correction"",
  ""rationale"": ""Both responses are identical. Each strongly expresses defensive social orientation by validating the parent's position, rejecting the son's attitude as unacceptable, and advocating for immediate behavioral change rather than seeking understanding or approaching dialogue.""
}
```",true
s_000109::trace_full::control_state::null_same,s_000109,null_same_response,control_state,통제감 상태,"무력감, 낮은 통제감, 계획 가능성, 주도감 같은 단서를 본다.",mixed,tie,TIE,집에서 아들하고 대화하면 자기주장만 앞세우고 아버지에 대한 배려가 없어서 화가 나. [SEP] 아들의 태도에 불만이 있으시군요. [SEP] 나는 꼰대라고 생각을 안 하는데 아들은 나와 생각이 달라도 너무 다른 것 같아. [SEP] 아들의 생각은 물어보셨나요?,trace_full_copy_1,trace_full_copy_2,"아들의 자기 주장만 앞세우고 배려가 없다는 점이 정말 화가 납니다. 그런 태도는 존중을 무시하는 것처럼 느껴져 속상합니다. 이런 행동은 받아들일 수 없으며, 지금 당장 바로잡아야 할 필요가 있습니다.","아들의 자기 주장만 앞세우고 배려가 없다는 점이 정말 화가 납니다. 그런 태도는 존중을 무시하는 것처럼 느껴져 속상합니다. 이런 행동은 받아들일 수 없으며, 지금 당장 바로잡아야 할 필요가 있습니다.",ok,,TIE,mixed,mixed,"Expresses frustration and need for immediate correction, suggesting some agency in addressing the problem, but frames t...","Identical to Response A - same expressions of frustration, same framing of need for correction, same lack of exploratio...",Both responses are identical in content and structure. They both express mixed control state by showing some sense of agency (need to correct immediately) while simultaneously exp...,"```json
{
  ""winner"": ""tie"",
  ""axis_value_a"": ""mixed"",
  ""axis_value_b"": ""mixed"",
  ""evidence_a"": ""Expresses frustration and need for immediate correction, suggesting some agency in addressing the problem, but frames the situation as unacceptable without exploring understanding or collaborative solutions"",
  ""evidence_b"": ""Identical to Response A - same expressions of frustration, same framing of need for correction, same lack of exploration of alternative approaches"",
  ""rationale"": ""Both responses are identical in content and structure. They both express mixed control state by showing some sense of agency (need to correct immediately) while simultaneously expressing powerlessness (frustration, feeling disrespected). Neither response demonstrates high control (planning, dialogue, understanding) nor complete helplessness. The responses are equal on the target axis.""
}
```",true
s_000109::trace_full::action_tendency_class::null_same,s_000109,null_same_response,action_tendency_class,행동 경향,"회피, 도움 요청, 문제 해결, 방어, 접근 같은 행동 준비 방향을 본다.",confront,tie,TIE,집에서 아들하고 대화하면 자기주장만 앞세우고 아버지에 대한 배려가 없어서 화가 나. [SEP] 아들의 태도에 불만이 있으시군요. [SEP] 나는 꼰대라고 생각을 안 하는데 아들은 나와 생각이 달라도 너무 다른 것 같아. [SEP] 아들의 생각은 물어보셨나요?,trace_full_copy_1,trace_full_copy_2,"아들의 자기 주장만 앞세우고 배려가 없다는 점이 정말 화가 납니다. 그런 태도는 존중을 무시하는 것처럼 느껴져 속상합니다. 이런 행동은 받아들일 수 없으며, 지금 당장 바로잡아야 할 필요가 있습니다.","아들의 자기 주장만 앞세우고 배려가 없다는 점이 정말 화가 납니다. 그런 태도는 존중을 무시하는 것처럼 느껴져 속상합니다. 이런 행동은 받아들일 수 없으며, 지금 당장 바로잡아야 할 필요가 있습니다.",ok,,TIE,confront,confront,States behavior is unacceptable and needs immediate correction; expresses strong disapproval of son's attitude,States behavior is unacceptable and needs immediate correction; expresses strong disapproval of son's attitude,"Both responses are identical. Both express confrontational action tendency through language emphasizing unacceptability of behavior and need for immediate correction, rather than...","```json
{
  ""winner"": ""tie"",
  ""axis_value_a"": ""confront"",
  ""axis_value_b"": ""confront"",
  ""evidence_a"": ""States behavior is unacceptable and needs immediate correction; expresses strong disapproval of son's attitude"",
  ""evidence_b"": ""States behavior is unacceptable and needs immediate correction; expresses strong disapproval of son's attitude"",
  ""rationale"": ""Both responses are identical. Both express confrontational action tendency through language emphasizing unacceptability of behavior and need for immediate correction, rather than avoidance, help-seeking, problem-solving, or defensive approaches.""
}
```",true
s_000149::ablate_target::axis_only_original,s_000149,ablation_axis_original,target,감정이 향하는 대상,"감정이 자기 자신, 타인, 상황, 관계 중 어디를 향하는지 본다.",mixed,trace_full,B,친구가 다니는 회사에 새로운 부서가 생겨서 신입사원 공채를 한다고 들어서 지원해보려고. [SEP] 좋은 소식이군요! 친구의 회사는 괜찮은 회사인가요? [SEP] 응. 무엇보다 내가 가장 신뢰하는 친구가 직접 소개해 준 거라서 믿고 지원할 수 있을 것 같아. [SEP] 믿는 친구에게 소개를 받아서 기쁘시겠어요. [SEP] 친구에게 밥이나 한번 사야겠어. [SEP] 친구에게 고마움을 전하려고 하시는군요.,ablate_target,trace_full,"친구가 소개해 준 그 기회가 정말 좋은 시작이 될 것 같아. 그 회사가 믿을 만한 곳이라니, 지원 준비가 더 기대돼. 친구에게 감사의 마음을 전하고, 함께 한 끼라도 꼭 사서 보답하고 싶어.",신뢰가 이렇게 행동으로 이어지는 모습이 정말 멋져요. 친구가 소개해준 그 기회에 마음껏 도전해 보세요. 그럼 친구에게 감사의 마음을 담아 맛있는 식사라도 함께 즐겨 보세요.,ok,,TIE,mixed,mixed,"감정이 친구(타인)에게 향함: 친구가 소개해준 기회, 친구에게 감사, 친구에게 밥 사기. 동시에 자신(자기자신)에게도 향함: 지원 준비 기대, 도전 의욕","감정이 친구(타인)에게 향함: 친구가 소개해준 기회, 친구에게 감사의 마음, 친구와 함께 식사. 동시에 자신(자기자신)에게도 향함: 도전해보기, 신뢰가 행동으로 이어지는 모습 칭찬","두 응답 모두 감정의 대상이 혼합되어 있음. A는 친구에 대한 감사와 자신의 기대감이 섞여있고, B도 친구에 대한 감사와 자신의 도전 의욕이 섞여있음. 감정이 향하는 대상의 분포와 강도가 유사하여 구분 불가.","```json
{
  ""winner"": ""tie"",
  ""axis_value_a"": ""mixed"",
  ""axis_value_b"": ""mixed"",
  ""evidence_a"": ""감정이 친구(타인)에게 향함: 친구가 소개해준 기회, 친구에게 감사, 친구에게 밥 사기. 동시에 자신(자기자신)에게도 향함: 지원 준비 기대, 도전 의욕"",
  ""evidence_b"": ""감정이 친구(타인)에게 향함: 친구가 소개해준 기회, 친구에게 감사의 마음, 친구와 함께 식사. 동시에 자신(자기자신)에게도 향함: 도전해보기, 신뢰가 행동으로 이어지는 모습 칭찬"",
  ""rationale"": ""두 응답 모두 감정의 대상이 혼합되어 있음. A는 친구에 대한 감사와 자신의 기대감이 섞여있고, B도 친구에 대한 감사와 자신의 도전 의욕이 섞여있음. 감정이 향하는 대상의 분포와 강도가 유사하여 구분 불가.""
}
```",false
s_000149::ablate_social_orientation::axis_only_original,s_000149,ablation_axis_original,social_orientation,사회적 방향,"도움 요청, 접근, 방어, 철수, 거리두기 같은 대인 방향을 본다.",approach,trace_full,B,친구가 다니는 회사에 새로운 부서가 생겨서 신입사원 공채를 한다고 들어서 지원해보려고. [SEP] 좋은 소식이군요! 친구의 회사는 괜찮은 회사인가요? [SEP] 응. 무엇보다 내가 가장 신뢰하는 친구가 직접 소개해 준 거라서 믿고 지원할 수 있을 것 같아. [SEP] 믿는 친구에게 소개를 받아서 기쁘시겠어요. [SEP] 친구에게 밥이나 한번 사야겠어. [SEP] 친구에게 고마움을 전하려고 하시는군요.,ablate_social_orientation,trace_full,"친구가 소개해준 회사에 지원하려는 그 마음, 정말 멋지네요. 그 신뢰를 바탕으로 한 진정한 도전이라 생각해요. 친구에게 감사의 마음을 전하고, 함께 밥도 먹으며 보답해 보세요.",신뢰가 이렇게 행동으로 이어지는 모습이 정말 멋져요. 친구가 소개해준 그 기회에 마음껏 도전해 보세요. 그럼 친구에게 감사의 마음을 담아 맛있는 식사라도 함께 즐겨 보세요.,ok,,TIE,approach,approach,"encourages challenging based on trust, suggests expressing gratitude and sharing a meal with friend","encourages full challenge of the opportunity, suggests sharing a meal to express gratitude to friend",Both responses equally express approach orientation by encouraging the user to move toward the opportunity and toward the friend through gratitude and social engagement. Neither s...,"```json
{
  ""winner"": ""tie"",
  ""axis_value_a"": ""approach"",
  ""axis_value_b"": ""approach"",
  ""evidence_a"": ""encourages challenging based on trust, suggests expressing gratitude and sharing a meal with friend"",
  ""evidence_b"": ""encourages full challenge of the opportunity, suggests sharing a meal to express gratitude to friend"",
  ""rationale"": ""Both responses equally express approach orientation by encouraging the user to move toward the opportunity and toward the friend through gratitude and social engagement. Neither shows withdrawal, defense, or distancing. The social directional intensity is equivalent.""
}
```",false
